sentiment_category,gmap_id,user_name,text,spam_label,business_name,user_id,time,rating,vader_score,vader_category
positive,0x80c333e01a5da2f7:0x8f91b210f9595be6,Milla H,"I actually loved this park a lot. Im only 13 so i had a bit of a problem. I look as thought im 17 and i had many men make kissy faces at me, or just stare at me like i had something on my face. And a few tried to initiate a conversation with me and invite me to leave with them. But over all, the ducks are cute, its a great scenery. Its very relaxing but just as long as you can avoid the men then its a great place to visit.",0,MacArthur Park,114590761595731464620,1557168942928.0,4.0,0.9741,positive
positive,0x8084435cbb00a19b:0xb9dd6829d4615747,Cynthia Kurczewski,"What a beautiful setting!! Steve, our tour/tasting guide, made us feel at home as he shared the incredible history of this place with us. The Estate Cabernet is dee-lish!!",0,Clos Pegase Winery & Tasting Room,103681867513671908495,1565233360608.0,5.0,0.816,positive
positive,0x80c33234eae81329:0xd1b07dc17290b75d,robert bryant,"I had a great experience with West Coast Auto. I was on the market for a 2016 Kia and had been looking for about a month. Then, after having bad luck with all the other cars I viewed, I finally found the exact car I wanted on their website. The process was very smooth and straight forward, I put in the inquiry, they called me within the hour and my appointment was scheduled, just like that! The best part is I missed my first appointment because I was running late; however Ely was very friendly and was able to see me same day at a later time. I’ve had my car for about a week now and I love it! Shoutout to my man Ely! He was laid back and made the process much more comfortable for me.",0,Westcoast Auto Sales,103152359698384277794,1596815615106.0,5.0,0.9597,positive
positive,0x808572d4475aaab3:0x76088bfd295abba9,jesus rangel,unknown,0,Best Buy,107336993024052143094,1508640413938.0,4.0,0.0,neutral
positive,0x80c29c15b962aefb:0x16649b361ab6412e,Terrance Huber,"Sean showed up on Sunday morning and quickly identified the problem (a leaking elbow). Because of its location, other work needed to be done before Sean could fix the problem. Water to the house turned off, and Sean said he'd come back after we had a cabinet removed, if time permitted. We had the cabinet removed--it took hours. Sean came back late on Sunday, corrected the problem efficiently and we once again had running water! Thanks, Sean 8-13-19 Bad garbage disposal Sean showed up to install a new one Installation was quick seamless and exactly as promised Sean then left, taking the trash with him. Sean is a very competent fellow and a nice person Thanks, again, Sean The above is a review from last year when Sean did some very competent work for us. On Sunday, the 21st, we experienced a leak in a hot water line in the attic and Marcus climbed up into that very warm attic, diagnosed the problem and solved it . If the leak had continued the water would likely have brought part of the ceiling down, but Marcus stopped the leak in no time and we now have all our water available (especially good for showers). I'd recommend Marcus in a heartbeat. Did a great job!!",0,"Kerrygold Plumbing, Inc.",114357043360996690490,1592961251364.0,5.0,0.8579,positive
positive,0x80c3356423c4691d:0x77c67a585bf5b1f8,Samantha Cruz,"I've never had laser hair removal until coming here. My first experience was so/so. I didn't know what to expect so it was painful. But everytime after that has been great. I got the package for a Brazilian. Thus far, I've used 5 out of the 6 packages and I've seen a lot of progress with my hair removal. I love SEV and i definitely wont go back to shaving or waxing!",0,SEV Laser,116571152350347406528,1553745291456.0,5.0,0.9634,positive
positive,0x80c3327e828f3155:0x5c640691fd0a6eae,Travis Compean,"Good guys, very helpful and have most of what you need on hand.",0,Pomona Wholesale Electric,113365951629103879962,1465568883495.0,5.0,0.8479,positive
positive,0x80857eb2b1b96e57:0x4fa8a9a65064a1b,Christopher Berkley,unknown,0,Ajanta,103323360462933910948,1514957303666.0,5.0,0.0,neutral
neutral,0x808ff88633b652f5:0x21b5dfd2df14e210,c'sue Conner,"Inexpensive place to shop for everything.  But... Often crowded Lousy produce Boxes blocking isles making it difficult to maneuver cart, wheelchair or scooter Many indifferent employees but a few outstanding personnel.",0,Walmart Supercenter,101843078204374305633,1492625895710.0,3.0,0.3182,positive
positive,0x8090419f90171b51:0x4fcd8e7fe9e86a2b,Dennis Logie,"For the price (a group rate) this was a great value. Large rooms with comfortable bed. Good breakfast with a large variety of foods and an adequate room. Easy parking near room. Friendly, accommodating staff. Conveniently located for town, but note that cannot enter coming from the west on main street. Better than average WiFi. I will stay here again!",0,Best Western Plus Executive Inn & Suites,117051881983690196188,1532987604195.0,5.0,0.9324,positive
negative,0x80dc0076a97e88a1:0xc03ae1638697971,Samorn Pen,"Walked into the place and saw two girls waiting in the lobby. No one at the pickup lane. walk upto the pickup lane. Was told to wait. All of a sudden the guy calls out Gary. A guy came out of nowhere grab his food and left. The guy took my name. Was told to wait for the fries. The guy called out Salmon.  I said you mean Sam-morn. He said ""Salomon'' again. I looked at him and said, there is no L in it. He said ok and shrug. I said Ok, where is my Sprite. What happened to money --> Food --->Thanks, bye? Ate the fries in my car, tasted old. Burger, Soggy. Amazing. If it was intended, then mission completed. You deserve that $15 an hour.",0,Five Guys,109941675390308762056,1612919763835.0,2.0,0.5994,positive
positive,0x80dcf54276fce241:0x3cb12ff5b3081bdf,Erin Sanborn,unknown,0,San Onofre Beach Camp Pendleton,107817981114678087421,1510882264255.0,5.0,0.0,neutral
positive,0x8084430bdbfecf6b:0xd9db581fc45998ed,Diana Means,I knew this hotel was different when I was handed aa a tual key instead of a key card. The first floor had a Saloon and two restaurants on either side. Beyound that was a full service spa. I walked into the courtyard to find a pool with syeam coming from it. The heated pool was pefect after a long day of networking. I loved this hotel.,0,Mount View Hotel & Spa,101165814169127951868,1544126748481.0,5.0,0.5994,positive
positive,0x808fb65dacdfce45:0x63c30c29f36dfc76,Barbara Michael,Very nice.,0,Bean Scene Café.,101850411600730841620,1561984359808.0,5.0,0.4754,positive
positive,0x80856693b1eabe9d:0x64381fc120e1c2ef,Melva Curtis,unknown,0,Bay Alarm Medical,114831606319490402528,1547165522193.0,4.0,0.0,neutral
positive,0x80c2bf29b93d52b3:0x366c0f0c04c715df,Louis Carrillo,love it!!! convenient,0,BevMo!,115598562489577419949,1539912033152.0,5.0,0.7249,positive
positive,0x808fb0e569f0dd8b:0x5d6f2704231a15b2,vrushal maniyar,"Food is good, but the portion is small. It's little pricey!!",0,La Scala,101867035782931313084,1511310206759.0,4.0,0.3682,positive
positive,0x54cb9a07e603d6e7:0x67399b280bc955e8,Kenneth Brannon,Very helpful and kind staff.,0,Modoc Medical Center,108779403000177052950,1548196995768.0,5.0,0.7755,positive
positive,0x80ea6fab2b65ac5b:0x97bf417642bb5e04,Bryon Willett,Our family enjoys CALM several times each year. Great place to walk and learn about California indigenous animals and plants. The organization has made consistent improvements over the years.,0,California Living Museum,109672946542596194877,1543848843600.0,5.0,0.9141,positive
positive,0x8095000000000001:0x469ff9a86ed9181,Elisabeth Shade,unknown,0,Tahoe National Forest,109934729596517525394,1578864310425.0,5.0,0.0,neutral
neutral,0x8091062caacd66f9:0x9bddbf9250368ce,Rosa Lopez,unknown,0,Tesoro fine Mexican restaurant,113367581521167818523,1531876479977.0,3.0,0.0,neutral
positive,0x808dff1a55b6210f:0x3a51edc814fff34c,Silvia Ruiz,"(Translated by Google) They have everything you are looking for

(Original)
Tienen todo lo que buscas",0,The Home Depot,108095228745739434852,1609712142310.0,5.0,0.0,neutral
neutral,0x809acf8e4c6bf1ad:0xf1edf96c87ce763c,Bullheadedmama,unknown,0,Yum Buffet & Grill,113128688476763946044,1538535486119.0,3.0,0.0,neutral
positive,0x80c2955e0eb97f8d:0xb7695fa8874a59b7,Nathan Turczan,unknown,0,World Empanadas,108755035713041529615,1575923923485.0,5.0,0.0,neutral
positive,0x80deab03744b33a9:0x68c4e63f811f4fc7,Double G Painters,"Wether you live in San Diego or are here on vacation this place is an all around winner when it comes to food verity. Their is literally something for everyone, family friendly, great atmosphere and plenty of small boutique shops. It’s a little pricy but so worth it if you’re in the market to eat out anyhow. If you’ve ever been to The Famers Market in LA, this is a miniature version.",0,Liberty Public Market,116152175271721329136,1526690859292.0,5.0,0.8514,positive
positive,0x80c2b4f9b6ba63d9:0x7108c76b438cbdc6,Daniel Lim,unknown,1,Panda Express,110331866154562326790,1604888065255.0,5.0,0.0,neutral
positive,0x808f902aca4b75a5:0x44bdf411f89eb542,vicgilroy,"Great everything. Brought my girlfriend, it was her first time. She wants me to bring her here again and again.",0,Harry's Hofbrau,102123376015518238326,1504581558673.0,5.0,0.6249,positive
neutral,0x80d94e7c5f91180f:0x3f3e1caa074a583a,Aryeri G,unknown,1,Northgate Market,118336464173200731846,1516143235070.0,3.0,0.0,neutral
positive,0x80dc702c400248bb:0x68d70aa07e42aef3,Wendy McCreary,The staff are really nice but this location busy! I waited almost an hour for my rental. It was a pleasant waiting area and the return was much faster. Giving them the benefit of the doubt on the wait because they gave me a free upgrade and were very nice.,0,Enterprise Rent-A-Car,106683766696042638168,1517083466993.0,5.0,0.9649,positive
positive,0x80c3678575f62b15:0xba99db4a74d09a51,timpy hefler,This became my new pizza place when I moved to Hesperia.,0,D6 Pizza,109112983776700317915,1620654340682.0,4.0,0.0,neutral
positive,0x80dc73725801a0dd:0x6d3cf5eb8fa73aeb,Moorthy Balachandran,Good food,0,Punjabi Tandoor,118290724818387956507,1510980852256.0,4.0,0.4404,positive
positive,0x80dd351f2995b5c5:0xadb07c7d32b50dfd,Pablo Lazo,unknown,1,Velocity Truck Centers - Carson,118038655258306196486,1417976759504.0,5.0,0.0,neutral
positive,0x80dd4be03fdf841f:0x33e797db32e4249c,José Castellanos,😋😋,0,Kalaveras,103944105902834671716,1592057075023.0,5.0,0.0,neutral
negative,0x80dcb12b24850e69:0xe0f2e979b861e5e,Edwin Cartagena,"(Translated by Google) Bad customer service, last Saturday I asked for coffee they were late in delivering and they were cold and when I complained they got upset

(Original)
Mal servicio al cliente, el sábado pasado fui pedí café se tardaron en entregarlos y estaban fríos y cuando reclamé se molestaron",0,McDonald's,100907562928170561697,1549334970951.0,1.0,-0.8316,negative
positive,0x80c2b43dabdee07d:0x868ebe38e80ef1f6,Victor Peralta,I found all the stuff that my wife and i we are looking for,0,Michaels,102355223371075654143,1555876193461.0,5.0,0.0,neutral
positive,0x80e84a202dbd6651:0x1a6c59f2221d9be7,Timothy Hale,unknown,1,Rolling Pin Donuts,116803405419823753669,1550331612000.0,4.0,0.0,neutral
positive,0x80c2bb5df3d82ca7:0x2d8334043ff2f6df,Henry,unknown,1,BRÜ HAUS,111260934787429660570,1570228079110.0,5.0,0.0,neutral
positive,0x808580fc8bb3211d:0x9d88c63d939321f4,Rose Reynoso,unknown,1,Pier Market Seafood Restaurant,109029171791635065842,1573434029703.0,5.0,0.0,neutral
positive,0x80c2b37926ad4911:0x24c00efeca4835f,Alexander Leatham,"Had the scallops thought they were good, shared with wife who got cioppino much better choice. The parking kind of sucks in the area",0,Zane's Restaurant,102473344463300342329,1560320498471.0,4.0,0.6605,positive
positive,0x808410b89e59029d:0xb9208faf0d46c865,Jose Alvarez,unknown,1,Jerry's Valero,113266449174411556452,1602552394124.0,5.0,0.0,neutral
negative,0x80dcdc4580cac08b:0x9e6fa71508fba23a,sheila hampton,"Yesterday I visited the Culver Drive location and ordered a Family Box of 16 pieces of chicken and four sides, it came with biscuits and an extra two sides. The order took a while to complete but my number came up. Normally I wouldn't bother to check my order but as it was quite large my husband and I checked through it at the nearest table. Instead of total six sides I had five, and instead of 16 pieces of chicken I had only 8!!!!!  I took my receipt and complaint to the counter. To my surprise no one asked to check my order, there was no apology from the staff, no one took the person who packed my order aside and asked them what happened. It was as though no one was surprized that I was complaining. What would have happened had I not checked the order and had driven the 15 minutes home and then come back???  An assistant did pack me 8 pieces of chicken, these were perhaps the smallest pieces she could find.
Unfortunately there aren't any other KFC nearby. I shall not be a frequent customer to this location in Culver Drive and I suggest that any customer who does go there checks their order to see that they are not being short changed as the stores lack of concern makes me think this is common practise at this restaurant.",0,KFC,102595923903636634535,1408339629923.0,2.0,-0.9517,negative
positive,0x8084d0e43c3d7619:0xc14fcc17e280460e,Paul Proctor,One of the best steaks I have ever eaten!,0,Morgan's On Main,104044216894261735171,1456462935967.0,5.0,0.6696,positive
positive,0x80dcb8f026318a31:0x7d50f52062ee5c44,A Mi Tono!,What a wonderful store.,0,Cost Plus World Market,100746795050214272368,1521254887634.0,5.0,0.5719,positive
positive,0x80c299ac16771627:0xac85777cd68b4f9,Erika Cardenas,"I went here with a group of friends and they sat us towards the back where they have a very comfortable patio. They have heaters since it is a covered outdoor area and couches for lounging. The wine recommendations were on point and the food is delicious! The tatas bravas which are potatoes with a spicy aioli, were my favorite. The short rib entree was also amazing. The prices range from inexpensive small plates to shareable, more expensive entrees.",0,Vino Wine & Tapas Room,118358912220821857606,1525314568732.0,5.0,0.9551,positive
positive,0x80c291ea70e8b6f9:0x30c7fa033d042c2e,Kimberley Ferren,Crunchy tacos rule!,0,Taco Bell,116174258204539722189,1524200730807.0,5.0,0.0,neutral
negative,0x80c353e8cd1e7aa1:0x9a6f77b6744b6edd,Albert Munoz,"They got one thing right, the name ""Garbage burrito"". First time there (AND MY LAST!), tried the XL Garbage burrito, my son asked for a chicken/cheese quesadilla, and it was just that...GARBAGE!. Let me warn all my raza latina (that know real mexican food), look at the names of the majority of good reviews, PUROS GAVACHOS!
Oh well, if you like to eat garbage, and like salsa that looks like strawberry kool-aid then go for it...YOU'VE BEEN WARNED!!",0,Rosa Maria’s Drive In,107523221802091795959,1519003884416.0,1.0,0.8568,positive
neutral,0x80dcb80155379435:0xdf3ef5792f93f095,James Labeta,unknown,0,Sonic Drive-In,114765417829923454521,1524429187152.0,3.0,0.0,neutral
positive,0x80c2c9146c85709d:0x35a853f26541a773,daniel martinez,Always great customer service at this location,0,Petco,107852207013394344728,1593794555782.0,5.0,0.6249,positive
positive,0x809ac655696c3f97:0x546d5d6c44d3e867,Stephanie Stewart,"This location has wonderful people to greet you as soon as you walk in. Jared is Spectator, my lashes look full and fabulous!!",0,Amazing Lash Studio,109397802726087754147,1575765225374.0,5.0,0.8745,positive
positive,0x80857e609549d359:0xa9716b0aa3922386,Catalina Pavez Mina,unknown,0,The Compound Gallery,101287767087734219896,1534537909355.0,4.0,0.0,neutral
positive,0x80c2cc19697ba4cf:0x8d8cf9c32a11dad4,Sabrina Zueck,unknown,0,Ulta Beauty,118173571149273558252,1571697420852.0,5.0,0.0,neutral
positive,0x80dd2b7564b23e29:0x525c9bb2fc4afb2c,Park Haeseong,Coffee was too mild...,0,Caffe Bene,111432895192109364483,1504242399827.0,4.0,0.0,neutral
positive,0x80c357afe71d4631:0x1050a9991fd9accc,Robert Holbrook,Great haircuts 👍,0,Blue Jay Mall Barber Shop,102494606211770443638,1566758716177.0,4.0,0.6249,positive
negative,0x80d95693064c01ab:0xcd67702cccd428e9,adam e,"Drove down from poway lookin for an early opening hookah bar to go to before i work at 3, it says here they are open at 11:00am, yet i get here and they are closed, even though the open sign is actually on. The business owner must not care to much to fix the small issues like this, correct the advertised opening time, or make sure the open sign is off when they leave, because now i will Be going to the competition, i already go to prince but was going to try a new place. I guess i should stick to what i already know to be good. But to all who read this, they ARE NOT OPEN AT 11:00am",0,R&R Hookah Lounge,101138551585424296859,1562610890371.0,1.0,0.6526,positive
positive,0x80dcb1ee97b55e21:0x3a40e65c42230e31,Nicholas Hanley,unknown,0,Carl's Jr.,110636066829642879058,1501996157846.0,4.0,0.0,neutral
positive,0x808f7e60a00291bf:0x4eb86c51b00bde1a,Carson Lam,unknown,0,Cafeto Coffee Shop,113364419401979160389,1620270849926.0,5.0,0.0,neutral
positive,0x80dc03eaf00156b7:0x1bd801daa437b883,Pegah Pourebrahim,unknown,0,SEV Laser,117864631259893911179,1568909360679.0,5.0,0.0,neutral
positive,0x8084386f0afc3463:0xda060fea226b399c,David Ruggles,unknown,0,Yogurt Time,118373568339975435726,1593223724956.0,5.0,0.0,neutral
positive,0x80deaa3a261cd2e3:0x3e89464c53bf352,ajay gs,Amazing options.,0,Pizza Port Ocean Beach,108183243482428502203,1571106633293.0,5.0,0.5859,positive
positive,0x80dc9d92a1bfd7a1:0xf5e17bdf0c730a77,Kyndell Baker,unknown,0,Baker Pediatric Dental Care,103473001218603688964,1530674784128.0,5.0,0.0,neutral
neutral,0x80c288b894a16517:0x59c3b71fcaf33a2,BRi BRi,unknown,0,Target,110085250165725930999,1468407155956.0,3.0,0.0,neutral
positive,0x8085808fb9e85b85:0xbfb29b164018aab7,Riya Kabaria,"In the middle of San Francisco and all the chaos it brings, this quaint little place is tucked away as a perfect solace for an afternoon tea. Entry fees could have been waved away since the food inside is quite expensive",0,Japanese Tea Garden,117134878017295365909,1568893075884.0,5.0,0.0,neutral
negative,0x809b1ecf5a9049df:0x7d0fa220eea003d4,Angela Large,BEWARE!!!! We now know we didn't rescue are dogs. We bought two German Shepherd puppies at the Scottish Games in Pleasanton. Justin told us the mom was a rescue and that wasn't true. We should of looked into them before buying them from this dog reselling company. These people are a scam and resell puppies from breeders. Real dog rescues don't have as many puppies like these people. Ask them to see the parents of these puppies.,1,1 Love Dog Rescue,107788231211250424605,1500827052688.0,1.0,-0.8318,negative
positive,0x808e2da905407b35:0xf16885b242a86881,Petah V,unknown,0,Evergreen Farmers' Market,103064301684626765243,1532284876365.0,5.0,0.0,neutral
positive,0x8084430bb5005457:0x31d60d0c0d39605d,Shawn Conklin,"If you are looking for the perfect bakery that has everything to offer then look no further. We've been to this bakery many times over the past years, and I have never been disappointed. There pastries are out of this world, there sandwiches are nice and big and they have the best coffee in town. You always get served with a smile.",0,Bella Bakery,105906824596282559205,1509466258684.0,5.0,0.9267,positive
positive,0x80c2b642fcec9735:0x389c1a088d9f2015,Destiny Guest,unknown,0,In-N-Out Burger,108196956579327768224,1566972526001.0,4.0,0.0,neutral
positive,0x808f782b39179d4d:0xa61f40cd56eee39e,David Falesoga,Nice car rental place with plenty of car rental companies. They very polite and friendly staff here too,0,Rental Car Center San Francisco International Airport,107895790732042470735,1598805146005.0,4.0,0.7402,positive
positive,0x80c2beb3ed8ea977:0xbbf1e0961760d321,Tiona Sykes,unknown,0,NORMS Restaurant,112390749387956567661,1558982266181.0,5.0,0.0,neutral
neutral,0x80c2b915dce99913:0xb3ba79ac4408d6fb,Catalina Farias,Cozy little restaurant with good authentic Ethiopian food and background music. It’s not a Michelin star but certainly gives you the real Ethiopian flavour,0,Little Ethiopia restaurant,101320366622494668380,1532972795838.0,3.0,0.6018,positive
positive,0x80ece30c005a2f21:0x3f35723dcd6710a8,Wendy Belanger,Love the Do It Yourself dog wash! So convenient and affordable!,0,Lemos Feed & Pet Supply,113746005471209830132,1607551634453.0,5.0,0.6988,positive
positive,0x808fb637b867e9a1:0xf6a98b63c71cf9e8,Diego Alvarez,unknown,0,Chavez Supermarket,113502561502629558287,1530302712157.0,5.0,0.0,neutral
positive,0x80dcd5f577efc7f9:0x1be165864697da64,Esperansa Trevino,unknown,0,Harbor Hand Car Wash,108802626534444581593,1604270318265.0,5.0,0.0,neutral
positive,0x80c2cbc884704933:0x776cfe4fca2e0e1f,Lola Oregel,Was koo when the rainbow store was open. The other clothing store is too expensive too boutique price has diff clothes but It's too expensive..but we have the beauty supply store pricy but there food for less is the best for groceries..,0,Kenneth Hahn Plaza,112637307462559685781,1616325616455.0,4.0,0.9119,positive
positive,0x80c2b481cf47fcb7:0x65afda39a7706140,Jay Hawes,Fantastic,0,Park Pacific Shopping Center,102035007918341707329,1551043536544.0,5.0,0.5574,positive
positive,0x808e6a9726256d3f:0x56c81c47cfd2a2ef,Cindy Schultz,Enjoyed my breakfast and the view.,0,Gilda's,113093154608089715860,1542657493759.0,5.0,0.5106,positive
negative,0x80c2c0e873fbcdd5:0xa9953b1cc4a5f4ea,Miguel Angel Mendez,I bought 3 ballons for my grand daughter (3 years old). When I get home 20 minutes later I got home and the ballons had almost completely deflated. Next day I returned to inflate the ballons they try to charge me for that service. Same story when I got home the ballons are deflated. This place besides of be expensive has products of chip quality and the employes attitude ( Afro American) is regrettable.,0,Party City,117949734963309125072,1562369692915.0,1.0,-0.0772,negative
positive,0x80dbffebd0652497:0x5add788bca9aa699,Atassm,Awesome,0,Costco Business Center,100131218295471861208,1521903715922.0,5.0,0.6249,positive
positive,0x80dcabbe21b19537:0x1b34871f0e2e80ba,Kayla Rhodes,unknown,0,Boba Tea House,102657652615911675634,1506285492808.0,5.0,0.0,neutral
positive,0x80857ec67ff02871:0x147b2edb5151cdbb,Phyllis Lloyd,"Friendly, helpful, pleasant atmosphere",0,Acme Bread,100472015745771266285,1596053288213.0,5.0,0.8519,positive
positive,0x80dcde9cfd513377:0x8f79fd7463b372e4,Kevin,unknown,0,Coco Ichibanya,111433020457428043132,1480088394603.0,5.0,0.0,neutral
positive,0x80db7f95d7e03ea9:0xa3d4eb3f6574ff05,Rogelio Loera,Only place that has spanish Serrano ham (Jamon serrano) and Spanish chorizo that is great in price and quality. Worth it in every aspect. Great service!,0,Campini's Deli,112492323342526786452,1511160551102.0,5.0,0.8858,positive
positive,0x808fcca099939eab:0x2dfa6f2f5ba99024,Yuldash Akhmatbekov,Good please I love this please,0,SAP Center at San Jose,105182778710201514636,1484885570314.0,5.0,0.8934,positive
positive,0x80c2bd2f502d9d17:0x77005b5535f3bf91,Lacey Peters,"I love these cupcakes, my boyfriend gets me the chocolate and vanilla filling ones. Mmmmmm so good! 😃",0,Sprinkles Beverly Hills Cupcakes,103634706211321254197,1577986121423.0,5.0,0.8494,positive
negative,0x80dcd90614ba5369:0xca770ba6d6747ad1,laura bustamante,Cashier Jessica should really smile more often. VCS is one of my best pharmacy and they always give me good customer service here until I walked in this morning.,0,CVS,108167684604167190638,1471362198480.0,1.0,0.8718,positive
positive,0x808f7e5a8d77c955:0x6005f1a5fe870695,Ethan Close,unknown,0,Bernal Heights Park,113127504923599795285,1557430100434.0,5.0,0.0,neutral
positive,0x80d9552461a31451:0x46e42fde38c2d020,Elizabeth Freethy,unknown,0,Courtesy Chevrolet Center,108540223268376038222,1615325001220.0,5.0,0.0,neutral
positive,0x8083687914451157:0x670e9b5438d513ed,Jupiter Handy,unknown,0,Colusa Casino Resort,104753284272570048088,1530408457346.0,5.0,0.0,neutral
negative,0x80c295eef14ca3f9:0x9acab096352acf74,Thomas Premo,"Leaving a one star review as they did not properly install Kyle Kinane’s spare tire. Also they will not go good for it, nor will they return his attempts to contact them. Beware of allowing them to do any work on your vehicles.",0,Sunrise Ford of North Hollywood,117803407175461577094,1619076480970.0,1.0,-0.3412,negative
positive,0x80eae57b3a797a05:0x568f07055f3e0c1b,Nancy Huizar,A little slow on the bartending side the food I didn't try maybe next time,0,The Aviator Casino,110250240651733334472,1563040876182.0,4.0,0.0,neutral
positive,0x808f859684fece67:0xc035644addad995c,Piyush Aggarwal,Rooms were very clean.Staff is polite and caring,0,"Motel 6 Oakland, CA - Airport",116245028996775137196,1537375980922.0,5.0,0.4939,positive
positive,0x80945b80ca42fddd:0xf99aef6419c3f936,Tammy Wininger,unknown,0,Burnett's Auto Repair,102601407598050814755,1553927168559.0,5.0,0.0,neutral
positive,0x80dce9af8397834d:0xbf063c9380e3cd5d,Gebre Kebede,delicious,0,Papa John's Pizza,116707388515969068889,1426263485423.0,4.0,0.5719,positive
positive,0x80db65fce64c10b7:0xafa87eff16da2298,Kelley Price,"Run diwn. They have been doing some remidling so, getting better",0,Hemet Valley Mall,101623327760951282494,1498013095930.0,4.0,0.4902,positive
positive,0x808fb61475df3f3d:0x83e02dd1d0c3abe4,Devika Rajoo,Well maintained and lovely atmosphere temple,0,Shirdi Sai Darbar | Bay Area Hindu Temple,101615354105118927033,1564701429929.0,5.0,0.7096,positive
negative,0x809ad7a4c33107f7:0xf33c92584a5e97c7,Trena Cassietto,Drive thru closed off with come. Lots of seedy looking people around the parking lot. I'll never return. Zero stars if they had a zero rating sce,1,Taco Bell,103683523392392122270,1595014688459.0,1.0,0.0,neutral
positive,0x808e00fef4eb1641:0x29fd9c70a25b3b38,Dianella Nunes,"Great park. Perimeter trail about 3 1/2 miles multi terrain. Baseball,and soccer fields , about six to run around. Dogs welcome.keep leashed.  Bathroom s available. Get an annual pass for $50. From local Ace HW. Worth it. You can drive into the park. From time to time cars outside the gate get broken into.
Park well maintained by community programs.
One of.my favorites",0,Manzanita County Park,111615164001994608907,1617741593378.0,5.0,0.7783,positive
positive,0x8085671b5a124d77:0x17fbabd254e28a9b,John Michael Adona,"They have very convenient place for drive-thru. I always buy my midnight snack foods here, after my work.. I go to this Burger King nearby East Olivera Road and 7-Eleven stores. They mostly accept coupons, and take orders very fast. But, you have to wait in line for drive-thru before you receive your order. They give your food orders complete. One of good places to buy food in a hurry.",0,Burger King,106781168966278466941,1608323374544.0,4.0,0.6858,positive
positive,0x80dcb3b9675ecfbb:0x4d46be6b015f36cc,Francisco Hernandez,unknown,1,Las Palmas Raspados,116940092872366957009,1567755936965.0,5.0,0.0,neutral
positive,0x80c2b8a067a123d7:0xc3177c3d4067071,Carlos Godoy,unknown,1,Subway,102113395169505519216,1531054822644.0,5.0,0.0,neutral
positive,0x80c2bad496066199:0xe9c27c4ebeb78a69,Benjamin Pezzillo,Great outdoor seating in the back,0,Peet's Coffee,100474892238276633868,1489856939316.0,4.0,0.6249,positive
positive,0x80dcab943ba489fd:0x92bde0884b13b006,Raeanna Olivas,Came for some ramen i tried the beef ramen extra spicy it was soo good i will be coming back soon,0,Red Wasabi,100740714856108846063,1567573458081.0,5.0,0.4404,positive
positive,0x80c2d0458e3ebf93:0x6e95521950e64a2b,Nicole Gomez,unknown,1,DoubleTree by Hilton Hotel Los Angeles - Rosemead,107504905326115500636,1614503841889.0,5.0,0.0,neutral
positive,0x80e9147875bd5333:0x3ccd64c45ba8653f,Laurent Castanie,"Excellent food for kids and adults alike. Very nice, friendly service.",0,The Palace Grill,107308450768614388261,1546146866503.0,5.0,0.8826,positive
positive,0x80daf7a5cda59307:0x21e40fd9d932df5d,edgar roman,unknown,1,Fantasy Springs Resort Casino,112094911366872568582,1560835826925.0,4.0,0.0,neutral
positive,0x809525f239116ae7:0x9388cc4f1b2352eb,Slothman 710,unknown,0,Doughboy Doughnuts,100997235437049741311,1536038267259.0,5.0,0.0,neutral
positive,0x808fb09b81af0133:0x74d772c224dafa5c,Yun Chung,Good place to eat.. nice restauranta,0,Village Court Shopping Center,111900496620985107391,1507341111192.0,4.0,0.6908,positive
positive,0x80d959b69bae8581:0x96d7f83825e36943,Mark Davis,"Oh man these Philly subs are good! My wife and I love ""The Works"". Service is friendly. Sandwiches are served up in a reasonable amount of time.",0,Philly Steak Subs,101252889482059499410,1532042707281.0,5.0,0.8908,positive
positive,0x80dcc86eaba13ec7:0x8713c2a9f7f1ab8b,Jesse Wright,Jazz was extremely nice and professional! Helped me find all the items I needed at great quality and at the lowest price around town! Will shop there again!,0,The House of Vape and Smoke,104260881086328446313,1504646004774.0,5.0,0.7557,positive
positive,0x80c33140cedc05c3:0x129bc4f07e4dfaf,Mali Macias,unknown,0,Denny's,109642487306187682165,1536008501196.0,4.0,0.0,neutral
negative,0x80ec58dd66254bb3:0xe052076818af2f7b,Ramon Gutierrez,unknown,0,Old West Cinnamon Rolls,101250748431685214342,1551644854119.0,2.0,0.0,neutral
positive,0x8084482951552db9:0x56d7c2a801158e1,Ed Holcomb,Thaks for the help when my car won't start,0,O'Reilly Auto Parts,106665434179726847602,1537502130436.0,5.0,0.4019,positive
positive,0x80c2c9bf9e40735f:0xdc1340d128e6cc3,L.A 90s,"Maddy did my tattoo, and i 4KN LOVE it. 💯 She did a great job ! ⭐👌🏻",0,Sky High Ink,102455015945539772323,1617681073257.0,5.0,0.884,positive
positive,0x808f79e7b888c455:0x5d7f0720b8cd11e0,Parag Sarda,unknown,0,Starbucks,101261834400930067233,1368976459760.0,4.0,0.0,neutral
positive,0x80c2ccdeefdb02f7:0x99f92c905422a8d9,Magdalena Andrade,unknown,0,suami paramounth,100490327580199891613,1582496451535.0,5.0,0.0,neutral
positive,0x808f9ec39bf0febf:0xa7eec4e4ac62f9cd,Benny Gil,unknown,0,BJ's Restaurant & Brewhouse,100556793997488884092,1533516349532.0,4.0,0.0,neutral
